label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31
seperti,0.631685,0.833592,0.639327,0.858699,0.626233,0.791225,0.633153,0.794879,0.674577,0.810019,0.699041,0.782257,0.732882,0.814284,0.757620,0.810917,0.769826,0.817990,0.835864,0.806193,0.847821,0.853604,0.872924,0.871952,0.857769,0.859564,0.207833,0.792097,0.240508,0.800697,0.229884,0.813637,0.232680,0.820843,0.236872,0.802978,0.287627,0.828572,0.283763,0.811327,0.245262,0.797558,0.250483,0.802838,0.712443,0.862750,0.294671,0.809624,0.316593,0.829080,0.306082,0.800250,0.349690,0.800847,0.339300,0.797064,0.340387,0.807303,0.332080,0.830775,0.332194,0.833211,0.323921,0.804047
seperti,0.756112,0.827152,0.187928,0.847282,0.187685,0.876613,0.210574,0.839162,0.194129,0.848874,0.187481,0.852158,0.167193,0.826007,0.163010,0.800710,0.117377,0.813671,0.131274,0.830452,0.145104,0.838861,0.092755,0.806537,0.088937,0.809566,0.338887,0.827049,0.436609,0.857326,0.122955,0.815153,0.173924,0.845747,0.160356,0.797474,0.706494,0.905002,0.247044,0.886880,0.267900,0.820499,0.300453,0.862108,0.262554,0.914233,0.283606,0.904772,0.615829,0.882688,0.271378,0.839162,0.268035,0.872108,0.260376,0.861463,0.261090,0.865616,0.249042,0.849400,0.280286,0.861682,0.282681,0.855000
seperti,0.288245,0.732468,0.271544,0.702464,0.295501,0.708904,0.265047,0.735296,0.270884,0.718484,0.266747,0.705165,0.273729,0.708226,0.271478,0.742528,0.279129,0.693745,0.263196,0.694916,0.787174,0.750265,0.327639,0.670580,0.382062,0.659309,0.401949,0.662750,0.602778,0.734513,0.609374,0.712017,0.462439,0.687633,0.455627,0.692895,0.439714,0.703721,0.430878,0.672375,0.439646,0.682495,0.427408,0.649507,0.415740,0.668012,0.434766,0.659555,0.433414,0.667639,0.415929,0.666691,0.423781,0.677998,0.419724,0.684092,0.426081,0.685199,0.424913,0.704063,0.432940,0.676546,0.422573,0.693624
seperti,0.795358,0.696505,0.746511,0.687444,0.751820,0.649311,0.742207,0.664501,0.738805,0.664617,0.734317,0.619955,0.706189,0.634076,0.679732,0.615121,0.649550,0.596589,0.591594,0.610963,0.536250,0.592360,0.470104,0.655811,0.372271,0.659018,0.309994,0.644548,0.249646,0.686175,0.244244,0.674220,0.221349,0.698856,0.217241,0.675111,0.228662,0.705573,0.276291,0.674013,0.231635,0.708111,0.254314,0.665816,0.256750,0.704292,0.248975,0.732299,0.222052,0.737629,0.228806,0.724221,0.257182,0.746785,0.231124,0.723517,0.351495,0.669601,0.242206,0.683958,0.291079,0.716572,0.237191,0.688333
seperti,0.299166,0.707862,0.297646,0.704845,0.298412,0.705572,0.298159,0.704891,0.300760,0.706676,0.299841,0.708522,0.299434,0.709915,0.302830,0.723384,0.318979,0.725088,0.311700,0.707072,0.744598,0.787762,0.729016,0.800928,0.725076,0.807204,0.725076,0.807204,0.410112,0.682658,0.374240,0.657801,0.427250,0.674397,0.408853,0.666490,0.410969,0.670795,0.416295,0.670590,0.412688,0.671783,0.410909,0.667894,0.409861,0.674851,0.407327,0.666661,0.407645,0.669158,0.410454,0.672734,0.412215,0.676329,0.409962,0.678586,0.410688,0.680462,0.414847,0.675373,0.410653,0.680894,0.410833,0.675477
seperti,0.252029,0.661353,0.253783,0.660103,0.250907,0.665560,0.254269,0.665923,0.252903,0.666358,0.253475,0.669652,0.255237,0.667390,0.257793,0.664092,0.253331,0.630325,0.337210,0.637027,0.337210,0.637027,0.286125,0.633068,0.305883,0.639735,0.325640,0.646402,0.345397,0.653069,0.362884,0.657038,0.355556,0.669959,0.365678,0.679561,0.367734,0.682241,0.366552,0.680983,0.365596,0.685120,0.366507,0.683726,0.366426,0.683249,0.363783,0.683169,0.360809,0.686359,0.360921,0.683643,0.360897,0.684391,0.360483,0.684627,0.363327,0.682332,0.360158,0.684580,0.360502,0.682410,0.361893,0.682713
seperti,0.553451,0.589814,0.547606,0.563898,0.530745,0.612804,0.532189,0.605036,0.531439,0.625667,0.513899,0.615562,0.468033,0.625330,0.471202,0.606026,0.479232,0.598010,0.452128,0.629054,0.463856,0.591545,0.496882,0.608434,0.503490,0.609200,0.487371,0.602661,0.522441,0.621721,0.537649,0.617154,0.533232,0.596497,0.555526,0.645969,0.525119,0.619436,0.518611,0.623920,0.509086,0.610379,0.501542,0.620186,0.477346,0.590295,0.447272,0.600572,0.456303,0.604141,0.462298,0.611753,0.491595,0.625800,0.510400,0.605185,0.493733,0.630876,0.511441,0.592494,0.502315,0.628526,0.537266,0.604770
seperti,0.277591,0.654741,0.282425,0.618488,0.262326,0.651185,0.253260,0.657343,0.281019,0.654527,0.276080,0.644775,0.267622,0.650393,0.260606,0.667120,0.289711,0.684019,0.295983,0.643719,0.295086,0.572266,0.445630,0.601234,0.591740,0.607129,0.697360,0.607686,0.683830,0.594996,0.671797,0.569830,0.682408,0.572549,0.677360,0.559516,0.389854,0.606136,0.391361,0.575934,0.404226,0.615859,0.411124,0.600879,0.380094,0.612628,0.388411,0.615376,0.396085,0.584497,0.405014,0.600838,0.388540,0.603755,0.407066,0.605008,0.381010,0.602571,0.392394,0.601321,0.406200,0.585688,0.383059,0.607990
seperti,0.321976,0.853887,0.337067,0.838182,0.304993,0.843705,0.279450,0.804668,0.610493,0.860546,0.648639,0.911109,0.698187,0.903929,0.781951,0.916215,0.652151,0.816403,0.414725,0.765450,0.226483,0.762431,0.210032,0.730646,0.200160,0.780244,0.158390,0.762968,0.171442,0.752598,0.195324,0.756792,0.205434,0.766855,0.226338,0.764692,0.222132,0.764020,0.193977,0.744722,0.201789,0.788747,0.276694,0.783123,0.282908,0.805541,0.299171,0.809562,0.264236,0.793205,0.230197,0.853949,0.265683,0.795288,0.497907,0.847206,0.461754,0.834203,0.290020,0.792965,0.296090,0.769600,0.329337,0.795606
seperti,0.506408,0.639571,0.506849,0.680465,0.503580,0.698733,0.816662,0.638339,0.763976,0.624987,0.777158,0.636352,0.773489,0.605966,0.778554,0.597036,0.802944,0.627573,0.832514,0.655294,0.798370,0.621392,0.713067,0.631033,0.501234,0.658398,0.509826,0.628606,0.472030,0.658068,0.552194,0.644041,0.807774,0.638806,0.817425,0.652891,0.750815,0.659851,0.740216,0.536638,0.750970,0.550271,0.749987,0.532762,0.729664,0.570512,0.771009,0.525921,0.667279,0.586685,0.517010,0.640373,0.507764,0.647742,0.492495,0.670209,0.481980,0.639535,0.488482,0.665236,0.535804,0.687243,0.483576,0.696360
seperti,0.439986,0.620242,0.452286,0.622694,0.464801,0.624162,0.468211,0.606352,0.498381,0.606720,0.474148,0.631987,0.466965,0.649029,0.478269,0.606729,0.448090,0.630386,0.456775,0.604057,0.461357,0.607782,0.468331,0.624809,0.457900,0.626875,0.472157,0.637056,0.482489,0.653555,0.469864,0.622867,0.471987,0.618528,0.479918,0.612069,0.487357,0.607620,0.470921,0.629595,0.447551,0.614090,0.479108,0.596956,0.471157,0.619887,0.464365,0.618406,0.496586,0.617555,0.480464,0.600807,0.485152,0.633926,0.479986,0.604183,0.496281,0.606162,0.475257,0.591498,0.479310,0.606636,0.462613,0.607111
seperti,0.807544,0.610883,0.503396,0.625684,0.451814,0.645500,0.513922,0.632373,0.474884,0.667399,0.469590,0.643886,0.472803,0.643803,0.679170,0.612975,0.790341,0.593228,0.799125,0.620405,0.765406,0.587556,0.732834,0.600808,0.742004,0.654807,0.804460,0.641100,0.838794,0.626402,0.848732,0.617597,0.447943,0.656417,0.464775,0.673705,0.471302,0.639522,0.472236,0.632067,0.475684,0.658860,0.661809,0.696551,0.755207,0.647629,0.740707,0.598746,0.764353,0.662029,0.541738,0.612878,0.534663,0.615919,0.568441,0.629384,0.527232,0.629082,0.551274,0.646646,0.510512,0.624118,0.485465,0.640985
seperti,0.766008,0.648640,0.777270,0.620344,0.751988,0.610725,0.770107,0.605519,0.777613,0.621457,0.754371,0.628715,0.719875,0.588736,0.660028,0.569065,0.626937,0.574884,0.600385,0.597508,0.474964,0.609686,0.342497,0.579136,0.314602,0.638361,0.324822,0.618143,0.324807,0.624266,0.312616,0.603145,0.359092,0.626199,0.337477,0.623648,0.340899,0.646136,0.345748,0.652762,0.364433,0.637981,0.325017,0.652122,0.337378,0.653996,0.349034,0.634925,0.336705,0.628508,0.336802,0.622202,0.360990,0.602085,0.346020,0.656970,0.365635,0.645218,0.342827,0.655738,0.357997,0.651712,0.335064,0.644008
seperti,0.490487,0.580452,0.480087,0.605823,0.454712,0.579295,0.449214,0.591053,0.412299,0.582301,0.433587,0.577620,0.443460,0.566140,0.466311,0.604504,0.488681,0.544008,0.506686,0.576213,0.496012,0.566777,0.504858,0.575519,0.459345,0.595163,0.452209,0.595893,0.425828,0.595749,0.466862,0.576536,0.449461,0.576480,0.422253,0.572206,0.457012,0.557713,0.491004,0.594552,0.472759,0.569866,0.475004,0.577068,0.509114,0.590963,0.504331,0.579122,0.499356,0.565762,0.508736,0.551763,0.452712,0.597042,0.432699,0.571468,0.441918,0.579666,0.425052,0.589441,0.442980,0.592771,0.461330,0.564056
seperti,0.743749,0.566817,0.781341,0.587277,0.755245,0.552925,0.740758,0.600080,0.737915,0.583547,0.512890,0.754194,0.525377,0.734352,0.581689,0.705326,0.594204,0.699840,0.576441,0.690775,0.614824,0.716495,0.600548,0.714648,0.604805,0.702982,0.585704,0.685889,0.599507,0.719965,0.548336,0.704493,0.552992,0.711133,0.573440,0.709676,0.531332,0.683977,0.539953,0.697312,0.538572,0.698460,0.575920,0.719631,0.546093,0.707592,0.764831,0.589354,0.709441,0.597581,0.726440,0.606473,0.726956,0.579128,0.760202,0.563945,0.753234,0.610394,0.771426,0.585375,0.744965,0.579602,0.765397,0.607074
seperti,0.387011,0.707354,0.356793,0.704556,0.365467,0.718407,0.343786,0.662628,0.284111,0.681314,0.307225,0.701006,0.305054,0.676889,0.292580,0.676515,0.294440,0.675639,0.276535,0.683369,0.308276,0.674584,0.699153,0.759183,0.699014,0.832403,0.715729,0.844833,0.465465,0.710776,0.367262,0.655621,0.701114,0.750443,0.385681,0.702458,0.384140,0.699551,0.389542,0.658392,0.366762,0.667123,0.384124,0.684297,0.365060,0.698339,0.387728,0.667485,0.384763,0.657482,0.366811,0.710444,0.361520,0.671663,0.383785,0.662089,0.403395,0.665748,0.383942,0.687209,0.393336,0.685956,0.369492,0.662683
seperti,0.248681,0.769712,0.283678,0.790501,0.270974,0.836183,0.275698,0.820564,0.268088,0.791102,0.220781,0.780552,0.240289,0.826944,0.235144,0.739504,0.260575,0.791669,0.263616,0.781560,0.270102,0.796491,0.249591,0.786842,0.266682,0.773465,0.292639,0.789426,0.260005,0.803388,0.216856,0.751612,0.320144,0.812220,0.257766,0.758020,0.262412,0.772668,0.255685,0.785873,0.251132,0.783239,0.247793,0.790317,0.295985,0.815915,0.337338,0.808475,0.339975,0.782184,0.360470,0.776673,0.328186,0.829378,0.332226,0.811467,0.346683,0.813126,0.357520,0.804013,0.347785,0.812338,0.324725,0.826151
seperti,0.341454,0.706067,0.341454,0.706067,0.336969,0.650979,0.346715,0.722113,0.344863,0.713110,0.295516,0.698277,0.295537,0.694417,0.296624,0.684963,0.294695,0.690142,0.293094,0.702265,0.347487,0.659226,0.349136,0.651601,0.385849,0.651272,0.385849,0.651272,0.561180,0.688080,0.672923,0.714528,0.411270,0.687302,0.381486,0.698383,0.385667,0.688184,0.385667,0.688184,0.386107,0.687232,0.390205,0.686623,0.390565,0.696697,0.393609,0.687572,0.393609,0.687572,0.395654,0.683047,0.395654,0.683047,0.396027,0.682934,0.393022,0.680084,0.394426,0.682133,0.395328,0.684662,0.396271,0.685542
seperti,0.235045,0.773339,0.256523,0.775388,0.239924,0.781452,0.255550,0.758584,0.247660,0.755863,0.221168,0.759144,0.273173,0.765811,0.245612,0.774523,0.269565,0.758794,0.276570,0.743401,0.244299,0.778960,0.272141,0.745592,0.264606,0.686196,0.253879,0.705324,0.264708,0.682058,0.543250,0.665679,0.742206,0.666876,0.725781,0.668607,0.759655,0.668206,0.416358,0.662310,0.418503,0.684840,0.422578,0.701617,0.446228,0.700023,0.419128,0.683181,0.404241,0.672006,0.438623,0.702470,0.420614,0.678310,0.417534,0.706742,0.421541,0.695849,0.396791,0.692969,0.424562,0.698931,0.417355,0.703033
seperti,0.215446,0.858293,0.689113,0.789854,0.615886,0.749199,0.503095,0.764825,0.418644,0.739764,0.345312,0.733448,0.241835,0.710845,0.136332,0.698404,0.151150,0.686105,0.128648,0.714767,0.125145,0.706705,0.107104,0.679711,0.113266,0.696793,0.109104,0.718103,0.131334,0.685321,0.149995,0.700707,0.132449,0.709449,0.184268,0.680757,0.211096,0.726353,0.154960,0.757801,0.467340,0.810180,0.400293,0.750459,0.377426,0.750773,0.210449,0.732292,0.439265,0.772965,0.257913,0.719576,0.272647,0.716763,0.231311,0.714968,0.278692,0.749837,0.282968,0.758783,0.308622,0.746232,0.273298,0.745070
seperti,0.235012,0.701298,0.215120,0.681017,0.250510,0.702829,0.246558,0.710794,0.240638,0.727292,0.255029,0.710911,0.332310,0.637100,0.287165,0.672145,0.294894,0.649211,0.317756,0.682944,0.321394,0.677363,0.335652,0.669761,0.370125,0.646291,0.548313,0.704065,0.398661,0.687168,0.385612,0.728151,0.375595,0.697820,0.377851,0.694060,0.370091,0.697973,0.392155,0.702807,0.383581,0.710692,0.363055,0.716762,0.400515,0.698814,0.357800,0.692465,0.374098,0.727868,0.363867,0.710754,0.399863,0.681336,0.384114,0.697458,0.379177,0.714410,0.386119,0.717755,0.370510,0.697457,0.384092,0.714050
seperti,0.813667,0.853429,0.321392,0.801394,0.262593,0.786377,0.268970,0.749811,0.871474,0.837918,0.196318,0.759184,0.203096,0.736688,0.193244,0.734308,0.201112,0.742176,0.213002,0.762178,0.198823,0.748576,0.717124,0.833134,0.200749,0.745248,0.203711,0.769291,0.224903,0.770292,0.256211,0.759586,0.222022,0.736131,0.257514,0.744202,0.461485,0.779328,0.254226,0.776747,0.268350,0.763793,0.229057,0.767191,0.268928,0.781819,0.256893,0.788378,0.273019,0.788016,0.272022,0.773352,0.282900,0.721549,0.658131,0.811716,0.361601,0.737610,0.340598,0.741115,0.313937,0.775661,0.348723,0.780259
seperti,0.284111,0.702361,0.285000,0.702843,0.280297,0.720219,0.285265,0.709572,0.274866,0.716973,0.308868,0.725744,0.280084,0.715651,0.279869,0.713770,0.289990,0.729449,0.299188,0.728047,0.287520,0.737554,0.299797,0.724240,0.347932,0.693755,0.497382,0.680017,0.492560,0.686113,0.518855,0.710005,0.680733,0.713475,0.435358,0.680506,0.450672,0.644938,0.426693,0.661080,0.427183,0.662108,0.422571,0.673770,0.414321,0.663524,0.414833,0.652519,0.415632,0.666546,0.416869,0.673953,0.407535,0.669212,0.410759,0.666445,0.433677,0.658784,0.416741,0.660321,0.392920,0.670184,0.399018,0.670474
seperti,0.276270,0.673560,0.281865,0.678093,0.293741,0.704138,0.287499,0.701001,0.308303,0.699839,0.810649,0.844065,0.699405,0.798909,0.580228,0.748443,0.505875,0.717625,0.376648,0.677917,0.394789,0.671800,0.390288,0.666532,0.400896,0.670859,0.422056,0.691755,0.445106,0.710131,0.431232,0.694468,0.416805,0.693828,0.459192,0.705254,0.443654,0.701322,0.443603,0.677678,0.469237,0.712338,0.442944,0.703520,0.415113,0.700393,0.453902,0.691014,0.450413,0.689641,0.443614,0.677332,0.437963,0.696905,0.434321,0.696808,0.445266,0.706725,0.439063,0.706110,0.443535,0.699455,0.445596,0.710227
seperti,0.489112,0.931289,0.488759,0.969130,0.126217,0.768748,0.108031,0.801694,0.150577,0.765208,0.195157,0.754714,0.219000,0.727112,0.176953,0.716500,0.225954,0.700439,0.238296,0.693563,0.224009,0.704499,0.242268,0.698653,0.238146,0.689692,0.232379,0.694988,0.228516,0.694719,0.249385,0.701911,0.234218,0.703426,0.243131,0.702962,0.235245,0.714263,0.220857,0.692709,0.235067,0.710241,0.225962,0.691470,0.223546,0.708894,0.235586,0.723748,0.215994,0.669227,0.215418,0.674651,0.245095,0.660203,0.227962,0.687922,0.214638,0.697344,0.210553,0.668788,0.215075,0.709579,0.223528,0.691880
seperti,0.821255,0.805006,0.817072,0.842314,0.840899,0.774524,0.788290,0.670595,0.797735,0.659550,0.779931,0.643305,0.739956,0.630050,0.700877,0.650546,0.694872,0.656706,0.631361,0.686904,0.641708,0.645140,0.544402,0.670269,0.550178,0.673135,0.212891,0.672284,0.243578,0.687480,0.227439,0.692775,0.246136,0.691104,0.246584,0.689141,0.503522,0.683516,0.211717,0.704362,0.246880,0.710986,0.247027,0.721551,0.479903,0.707316,0.444391,0.708300,0.244701,0.702931,0.267053,0.703217,0.255294,0.722391,0.251653,0.730084,0.252625,0.710740,0.247916,0.735739,0.239845,0.700395,0.242445,0.719515
seperti,0.914934,0.821529,0.921468,0.754900,0.901772,0.648750,0.885601,0.614129,0.850256,0.619989,0.855886,0.546672,0.718105,0.587498,0.682617,0.597535,0.647064,0.610033,0.609328,0.590973,0.608527,0.637239,0.605958,0.642144,0.255490,0.657606,0.258592,0.710977,0.277074,0.664852,0.264938,0.699799,0.273637,0.703019,0.279906,0.724007,0.268848,0.698328,0.285331,0.717453,0.281915,0.695972,0.276480,0.697257,0.284282,0.689133,0.311640,0.715630,0.267659,0.704723,0.297127,0.711354,0.286847,0.746558,0.268736,0.727273,0.291079,0.712845,0.286438,0.718738,0.281310,0.730904,0.275078,0.734846
seperti,0.162496,0.710097,0.182886,0.720960,0.186310,0.686904,0.185461,0.700548,0.194878,0.680098,0.184794,0.704601,0.178295,0.709021,0.183677,0.682944,0.188689,0.693542,0.185797,0.706430,0.175372,0.734630,0.209631,0.706000,0.226141,0.715189,0.298998,0.722392,0.293163,0.640915,0.281736,0.659349,0.665951,0.724258,0.654041,0.725801,0.642861,0.721946,0.627850,0.702021,0.637138,0.709932,0.613524,0.691189,0.429098,0.719467,0.316839,0.685774,0.335719,0.690187,0.306733,0.691352,0.328831,0.692188,0.330317,0.684976,0.313869,0.689300,0.327344,0.667835,0.323248,0.686741,0.332992,0.683887
seperti,0.509333,0.609406,0.523967,0.577253,0.493425,0.606546,0.473678,0.584857,0.461518,0.593764,0.469391,0.571313,0.443173,0.575004,0.444549,0.574495,0.475107,0.585361,0.489962,0.567093,0.471693,0.567545,0.522228,0.552019,0.510844,0.610838,0.494136,0.589623,0.483602,0.580152,0.487496,0.595028,0.467142,0.580994,0.427663,0.588545,0.419498,0.591435,0.443920,0.607320,0.452109,0.609498,0.477569,0.596273,0.494729,0.596014,0.496040,0.598044,0.514501,0.603201,0.506280,0.599287,0.507094,0.632114,0.477627,0.603310,0.464772,0.613765,0.449579,0.586273,0.461778,0.599288,0.481545,0.582104
seperti,0.589313,0.603112,0.556971,0.582771,0.546779,0.581947,0.559766,0.581568,0.522741,0.628798,0.500550,0.602835,0.493273,0.628509,0.508923,0.596675,0.518265,0.601620,0.501771,0.595254,0.541412,0.583408,0.563566,0.581823,0.559695,0.579002,0.565251,0.570560,0.590738,0.572359,0.568011,0.585609,0.580041,0.573687,0.546794,0.571628,0.575700,0.581679,0.553410,0.585987,0.528341,0.584591,0.534616,0.622392,0.524187,0.621780,0.525364,0.601748,0.539837,0.609111,0.547393,0.604077,0.532014,0.593729,0.569525,0.591649,0.530302,0.606347,0.548957,0.596866,0.570106,0.591289,0.583584,0.576559
seperti,0.563788,0.757186,0.335030,0.743312,0.290841,0.761991,0.196613,0.659815,0.196835,0.677583,0.205997,0.672810,0.209972,0.699885,0.222184,0.705132,0.203611,0.689110,0.198792,0.708350,0.207300,0.730882,0.248785,0.757556,0.228280,0.743634,0.262877,0.740252,0.232739,0.761698,0.244398,0.802181,0.270217,0.807847,0.282236,0.815854,0.267948,0.813422,0.256936,0.830405,0.289618,0.830932,0.246468,0.805905,0.296952,0.791338,0.302469,0.796572,0.283681,0.805562,0.298480,0.796992,0.331415,0.793676,0.322144,0.825946,0.332129,0.832230,0.331887,0.823771,0.331469,0.835000,0.326479,0.824265
seperti,0.319198,0.729658,0.276675,0.810565,0.275447,0.814817,0.280512,0.798581,0.265182,0.762896,0.319106,0.770291,0.308291,0.752159,0.292445,0.729842,0.294732,0.748474,0.298815,0.752579,0.321469,0.745063,0.319472,0.738679,0.333510,0.738212,0.333510,0.738212,0.326852,0.777085,0.261067,0.773083,0.261067,0.773083,0.277324,0.777070,0.294575,0.772384,0.305694,0.767445,0.543610,0.788578,0.294972,0.783162,0.683957,0.809211,0.683957,0.809211,0.326501,0.785892,0.318518,0.794461,0.329081,0.792502,0.352053,0.790184,0.355044,0.788788,0.358034,0.788827,0.356655,0.793046,0.355905,0.792389
seperti,0.188787,0.680070,0.200159,0.668594,0.215320,0.692943,0.200560,0.692854,0.204028,0.684253,0.199430,0.677622,0.221881,0.671230,0.213282,0.686256,0.178988,0.658496,0.219197,0.684476,0.223246,0.679722,0.244054,0.590192,0.293925,0.600142,0.349393,0.608522,0.478319,0.675782,0.622522,0.728337,0.709384,0.745392,0.329644,0.636809,0.362627,0.635650,0.358174,0.635529,0.386892,0.627205,0.361764,0.647781,0.392214,0.660300,0.371600,0.658296,0.378052,0.655695,0.377571,0.664693,0.376171,0.654054,0.351163,0.634775,0.381950,0.654341,0.361486,0.649804,0.361828,0.618842,0.356023,0.644469
seperti,0.233160,0.668578,0.256394,0.688875,0.261925,0.643301,0.258019,0.668365,0.232960,0.689090,0.269721,0.645302,0.323396,0.695027,0.330559,0.702657,0.311646,0.650799,0.315156,0.703520,0.302643,0.709252,0.276197,0.699444,0.250323,0.695001,0.284397,0.706801,0.698822,0.776054,0.691918,0.719700,0.642653,0.637058,0.675174,0.705201,0.677053,0.706917,0.671904,0.683465,0.343678,0.681737,0.350190,0.677971,0.341522,0.655139,0.358447,0.703678,0.343466,0.677055,0.341991,0.690922,0.329288,0.704901,0.330054,0.674138,0.359322,0.696216,0.334240,0.679858,0.346176,0.685818,0.334096,0.666917
seperti,0.265221,0.834977,0.389729,0.805490,0.277689,0.868474,0.216714,0.826032,0.207252,0.827561,0.244371,0.850279,0.217412,0.809135,0.244962,0.818451,0.228082,0.812501,0.231016,0.804668,0.253173,0.814698,0.259038,0.834909,0.245754,0.807203,0.253934,0.822167,0.255778,0.846956,0.249868,0.826844,0.265396,0.840989,0.275195,0.830070,0.292209,0.802005,0.332584,0.804829,0.549695,0.787482,0.539413,0.792213,0.331996,0.803107,0.357563,0.803851,0.334397,0.802162,0.381867,0.815359,0.344290,0.793971,0.385484,0.794497,0.355920,0.808982,0.345193,0.792955,0.362360,0.774181,0.339283,0.788519
seperti,0.240675,0.758704,0.250917,0.775628,0.239431,0.767783,0.215983,0.745143,0.453127,0.665435,0.464423,0.683039,0.661489,0.694269,0.658271,0.675432,0.215136,0.766388,0.178828,0.770322,0.146396,0.779168,0.202050,0.765051,0.117708,0.724305,0.113633,0.726609,0.126317,0.750224,0.128990,0.751956,0.528925,0.714782,0.226518,0.748008,0.201295,0.763063,0.176900,0.765116,0.201980,0.795244,0.202752,0.792267,0.259172,0.748560,0.253353,0.733099,0.229861,0.755393,0.241561,0.775777,0.225800,0.774545,0.263333,0.754609,0.268247,0.769754,0.272224,0.753733,0.283537,0.757311,0.246980,0.744272
seperti,0.399180,0.837667,0.375462,0.834927,0.359119,0.836431,0.307708,0.731339,0.292688,0.740878,0.317278,0.734561,0.275913,0.715613,0.280627,0.748719,0.290059,0.711762,0.267681,0.706511,0.277912,0.717558,0.273891,0.720019,0.293204,0.721938,0.287396,0.743442,0.335896,0.744851,0.336602,0.717066,0.324469,0.721846,0.347092,0.786491,0.334813,0.754756,0.307225,0.744611,0.545480,0.755525,0.357247,0.763398,0.368148,0.771080,0.403261,0.746282,0.382533,0.753961,0.397746,0.756117,0.431269,0.749153,0.433901,0.757720,0.417917,0.732342,0.422753,0.767311,0.420879,0.747477,0.408676,0.743974
seperti,0.596779,0.608959,0.585815,0.633988,0.568949,0.637749,0.546413,0.640621,0.546587,0.663828,0.554172,0.645757,0.542875,0.650156,0.519620,0.638907,0.546382,0.648013,0.567934,0.621503,0.555089,0.643937,0.596820,0.647811,0.607238,0.652728,0.579310,0.621993,0.591944,0.632372,0.547255,0.663690,0.577817,0.652604,0.551955,0.656542,0.545756,0.646091,0.523999,0.647338,0.519512,0.648366,0.535764,0.642930,0.550263,0.649969,0.556523,0.649504,0.569528,0.644698,0.569976,0.648253,0.600493,0.636188,0.608835,0.649257,0.579594,0.629000,0.561359,0.640135,0.555395,0.631371,0.561254,0.638146
seperti,0.312398,0.777942,0.316209,0.785134,0.317346,0.773540,0.306505,0.787231,0.655345,0.822603,0.682492,0.738255,0.686957,0.682562,0.756314,0.820320,0.773764,0.822698,0.680281,0.833296,0.226429,0.786150,0.195238,0.736512,0.233393,0.720669,0.194955,0.770166,0.176438,0.741190,0.222600,0.757875,0.196136,0.761749,0.226182,0.775943,0.216430,0.742656,0.201880,0.766245,0.212407,0.755936,0.214299,0.791042,0.239856,0.748630,0.239422,0.737118,0.247973,0.771903,0.185685,0.809239,0.245568,0.714052,0.237591,0.796022,0.495791,0.807380,0.288031,0.738334,0.310840,0.803929,0.691864,0.748683
seperti,0.320432,0.805651,0.305666,0.827154,0.296444,0.839974,0.313876,0.924519,0.314300,0.929064,0.722341,0.911432,0.552136,0.864508,0.226221,0.794307,0.186200,0.776304,0.224415,0.756271,0.199758,0.761631,0.192817,0.786291,0.209057,0.750185,0.232765,0.756098,0.248153,0.753022,0.233838,0.755121,0.239261,0.748004,0.235378,0.787184,0.248133,0.815983,0.283546,0.779649,0.265810,0.881700,0.583012,0.894406,0.563359,0.918689,0.287237,0.796296,0.310903,0.780879,0.299984,0.793289,0.346296,0.795310,0.307451,0.807631,0.354094,0.806854,0.352628,0.818087,0.354119,0.814599,0.347847,0.813905
seperti,0.334461,0.779203,0.335721,0.775995,0.340820,0.787943,0.345439,0.763513,0.349348,0.810153,0.314494,0.796018,0.270355,0.775655,0.376148,0.747769,0.314103,0.754054,0.625344,0.778945,0.426362,0.791566,0.229299,0.752537,0.212389,0.796552,0.211602,0.748928,0.192904,0.776058,0.168885,0.737383,0.167269,0.745646,0.207752,0.740634,0.240177,0.731458,0.250158,0.727670,0.273073,0.757764,0.246069,0.739935,0.247337,0.779614,0.254236,0.743308,0.258806,0.775357,0.233304,0.762144,0.243933,0.743496,0.708635,0.862686,0.277898,0.758636,0.654024,0.824764,0.236027,0.787167,0.396250,0.791327
seperti,0.709448,0.661788,0.716827,0.684817,0.723677,0.707133,0.714703,0.708479,0.694209,0.673298,0.710458,0.684895,0.688607,0.677187,0.699463,0.668256,0.727447,0.663174,0.721902,0.662398,0.715187,0.661875,0.724166,0.659890,0.709039,0.674232,0.723199,0.669984,0.699071,0.665572,0.700528,0.650777,0.733359,0.658279,0.699880,0.651991,0.707516,0.677930,0.723751,0.666196,0.728277,0.673732,0.721254,0.654215,0.689816,0.681036,0.721363,0.668623,0.700381,0.645873,0.712257,0.645700,0.734993,0.666350,0.712790,0.651773,0.714205,0.659525,0.720603,0.676938,0.724603,0.677561,0.685749,0.672069
